사업장명,소재지전체주소,소재지우편번호,소재지전화번호,경도,위도
피그케어 동물병원,대전광역시 대덕구 신탄진동 295-155번지,,,127.430849250739,36.4426763339964
도안 ECO 종합동물병원,대전광역시 유성구 봉명동 1053-1번지,,042-485-7582,127.340499561476,36.3436532892862
신유성동물병원,대전광역시 유성구 장대동 280-6번지,,042-822-5081,127.336047303263,36.3591927958594
황학균동물병원,대전광역시 유성구 상대동 480-4번지,,042-822-4775,127.338927127604,36.3432432176489
퍼니펫 동물병원,대전광역시 유성구 어은동 105-7번지,,042-862-7588,127.353794396859,36.3610004172896
대전광역시 동물보호센터 부속 동물병원,대전광역시 유성구 금고동 583,,042-825-1118,127.382479265092,36.4587745132994
람보동물병원,대전광역시 유성구 지족동 986-2번지 옥타브상가 B동 114~115호,,042-825-8461,127.317869087338,36.386642804552
슈슈 동물병원,대전광역시 유성구 상대동 454-4번지,,,127.335393193968,36.3477951200546
한밭동물종합병원,대전광역시 유성구 봉산동 290-7번지 1층,,042-931-1187,127.388770664952,36.4347332213025
신도시동물병원,부산광역시 해운대구 좌동 1289-4번지 한솔빌딩,,703-6996,129.175539377776,35.1775128432095
푸른동물병원,부산광역시 해운대구 반여동 1291-1346번지,,784-1235,129.129612067963,35.1946685188479
재송동물병원,부산광역시 해운대구 재송동 1059-3번지,,784-0079,129.126483688774,35.1889825038901
성심동물병원,부산광역시 해운대구 좌동 1327-5번지 10통송강빌딩,,704-7540,129.182594403062,35.1686690852187
김준완 동물의료센터,부산광역시 해운대구 우동 641-7번지,,704-7582,129.155090968214,35.161216354953
반송동물병원,부산광역시 해운대구 반송동 257-248번지,,545-0041,129.147512983329,35.2255844489783
훈 동물병원,부산광역시 동래구 명륜동 676-112번지,,0515540010,129.082912725939,35.2109759595498
유성준동물병원,부산광역시 동래구 수안동 568번지,,051-555-4813,129.08415087227,35.2022492534278
온천동물병원,부산광역시 동래구 온천동 1266-4번지,,051-505-4088,129.065798186975,35.2027039168139
노블동물병원,"부산광역시 동래구 사직동 64-24번지 1,2층",,undefined,undefined
사직삼보동물병원,부산광역시 동래구 사직동 28-15번지,,504-1813,129.057651732597,35.199754416449
한사랑동물병원,부산광역시 동래구 명륜동 429-17번지,,555-8300,129.083583963572,35.2027494205357
동양축산병원,부산광역시 동래구 명륜동 627-4번지,,552-3003,129.082416629651,35.2074592835075
초원동물병원,부산광역시 동래구 안락동 469-8번지,,525-1275,129.112221504453,35.1983984869629
레알피부전문동물병원,부산광역시 동래구 안락동 946-7번지,,524-8275,129.084146486171,35.1999426505245
바른동물병원,부산광역시 동래구 안락동 64-1번지,,051-531-7582,129.057689663238,35.1974590647692
뉴욕동물병원,부산광역시 동래구 수안동 4-17,,555-2119,undefined,undefined
자연동물병원,부산광역시 동래구 사직동 42-1번지,,506-7975,129.060429038691,35.1981738538836
동래종합동물병원,부산광역시 동래구 온천동 402-21번지 22통4반 105호,,,129.111289758456,35.1943012760815
자이언츠 동물병원,부산광역시 동래구 사직동 47-25번지,,051-512-7582,129.098919281372,35.2024234514311
학산동물병원,부산광역시 동래구 복천동 177-2번지,,051-557-7577,129.087057843892,35.2046585845099
스카이동물병원,부산광역시 동래구 온천동 1440-1,,051-506-8875,129.07741714661,35.2043480013118
재생동물병원,부산광역시 동래구 낙민동 288-58번지,,555-4130,129.097971705555,35.1958221087223
안락동물병원,부산광역시 동래구 안락동 756-57번지,,051-556-8747,129.088507642552,35.2006929336579
류태현동물병원,부산광역시 동래구 온천동 170-2번지,,553-4409,129.082956878646,35.2184442039428
한양종합동물병원,부산광역시 동래구 명장동 29-4번지,,527-8742,129.100606882027,35.2038224047271
온누리 동물의료센터,경상남도 창원시 성산구 상남동 2-7 금탑빌딩 1층,,055-274-7525,128.687004056272,35.2231887303208
튼튼동물병원,경상남도 창원시 성산구 중앙동 76-1 1층,,055-287-0279,128.678391287615,35.2281065716673
호박동물병원,경상남도 창원시 마산회원구 합성동 121-11,,296-4400,128.585301500795,35.2424623044309
아이파크 동물병원,경상남도 창원시 마산합포구 해운동 67-9 2층,,055-222-2475,128.56370848984,35.1813218074918
펫유동물병원,경상남도 창원시 마산회원구 양덕동 77-4 206~207호,,055-295-5014,undefined,undefined
미래펫 동물병원,경상남도 창원시 성산구 반림동 17-2 반송빌딩 103호,,055-262-7590,128.670968145456,35.2359001231895
창원시축산농협 동물병원,경상남도 창원시 의창구 중동 636,,055-253-3867,128.621487735922,35.2628796634135
신대방동물메디컬,경상남도 창원시 성산구 대방동 366-4 신대방빌딩,,055-263-2600,128.708308223881,35.2072850620294
O.K 동물병원,경상남도 창원시 진해구 여좌동 796-6,,546-7588,128.667861688759,35.1522399685506
회원동물메디컬센터,경상남도 창원시 마산회원구 회원동 403-3,,055-247-4819,128.57027007043,35.218516926423
대방동물병원,경상남도 창원시 성산구 중앙동 95-3 공성상가,,055-275-0076,128.677657979629,35.2236331729532
강애동물병원,경상남도 창원시 성산구 안민동 72 한솔프라자 204호,,055-262-5152,128.691769809881,35.1865870126991
가람동물병원,경상남도 창원시 마산회원구 합성동 134-2,,055-292-7375,128.589308009355,35.2453115277153
사랑으로동물병원,경상남도 창원시 마산회원구 합성동 129-12,,055-253-7507,128.585607168989,35.2428825988649
진북동물병원,경상남도 창원시 마산합포구 진북면 영학리 211-5,,055-271-7271,128.438106259949,35.1516596882872
창생동물병원,경상남도 창원시 마산회원구 석전동 265-57,,055-299-0075,128.573500846299,35.227153506509
고려동물병원,경상남도 창원시 의창구 봉곡동 31-3,,055-238-6520,128.649627509209,35.2448242025177
산호동물병원,경상남도 창원시 마산합포구 산호동 6-11,,055-247-7202,128.58477050654,35.2221762061344
부산동물병원,경상남도 창원시 마산합포구 상남동 162-166,,055-243-8104,128.575942338648,35.2134762215173
창원동물병원,경상남도 창원시 의창구 봉곡동 36-7,,055-238-5457,128.65052645077,35.2428453883762
마산가축병원,경상남도 창원시 마산회원구 회성동 443-1,,055-255-5459,128.556247392709,35.2339626583669
이화동물병원,경상남도 창원시 마산합포구 상남동 178-2,,055-245-8499,128.576010502246,35.2121452891306
정다운동물병원,경상남도 창원시 성산구 사파동 11-4,,055-262-8275,128.698845218665,35.2258510198677
현대동물병원,경상남도 창원시 마산합포구 해운동 64-1,,055-224-2214,128.636482623986,35.2552071562081
상아 동물메디컬,경상남도 창원시 의창구 도계동 404-2,,055-277-7161,128.561488469386,35.1805649316115
통영동물병원,경상남도 통영시 서호동 177-152번지 통영동물병원,,645-3637,128.418763022573,34.8416227796421
충무수산동물병원,경상남도 통영시 정량동 1369번지 한창썬라이즈 105호,,055-644-4901,128.433298350141,34.8449197652634
우리동물병원,경상남도 통영시 정량동 1376-3번지,,055-644-8801,128.431185267038,34.8425368967799
쿨펫동물병원,경상남도 통영시 광도면 죽림리 1566-2번지 이마트 2층,,055-646-1318,128.417711910788,34.8870223453056
현대수산동물병원,경상남도 통영시 정량동 1373-9번지,,055-643-0114,128.430746894771,34.8435796410874
사하라동물병원,경상남도 통영시 무전동 1015-4 101호,,055-642-0275,128.421391054823,34.8602699107487
탑동물병원,경상남도 통영시 봉평동 159-12번지 마스터글래스,,055-649-7275,128.41397541107,34.8317151685712
사랑애완동물병원,경상남도 통영시 광도면 죽림리 1569-11번지,,055-648-7582,128.417247797515,34.8828879765689
센텀동물병원,경상남도 통영시 무전동 1056-22번지,,055-642-7507,128.422420742114,34.8611449354568
한강동물병원,경상남도 창원시 마산합포구 해운동 17-2,,055-241-5005,128.55879645173,35.1781339024119
이솝동물병원,경상남도 창원시 의창구 소답동 113-20,,055-293-8833,128.623888593857,35.2618863941857
경상동물병원,경상남도 창원시 성산구 상남동 1-5 대한상가 104호,,055-263-5144,128.68514009136,35.2242353283835
웰빙동물병원,경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크,,055-262-1209,128.692063520396,35.2166764631391
24시 팔용feel동물병원,경상남도 창원시 의창구 팔용동 42-36 녹주빌딩 102~104호,,055-255-1275,128.619960432105,35.2521557346942
삼계동물병원,경상남도 창원시 마산회원구 내서읍 호계리 790-124 코오롱그랜드쇼핑,,055-232-0075,128.521015036233,35.2614362695803
경남유우동물병원,경상남도 창원시 의창구 동읍 용잠리 396-1,,293-9509,128.687605018262,35.2792173247541
용원동물병원,경상남도 창원시 진해구 용원동 1265-4,,055-543-7523,128.813234955563,35.0995683389497
도그플러스 동물병원,경상남도 창원시 의창구 팔용동 30-3 삼성홈플러스 지하1층,,055-276-8275,128.643684765494,35.2341195154331
용동물CTMRI의료센터,경상남도 창원시 성산구 상남동 34-2 이정빌딩,,,128.681569861979,35.2206024255905
중앙동물병원,경상남도 창원시 성산구 중앙동 95-1 하이페르상가 105호,,055-263-8275,128.678070089787,35.2241204266765
필유동물메디컬센터,경상남도 창원시 진해구 이동 464-2 필유동물메디컬센터,,055-543-0022,128.697956757888,35.1557078466239
한솔동물병원,경상남도 창원시 진해구 석동 141-10,,055-551-0706,128.704306444217,35.1522820635182
창원중앙가축병원,경상남도 창원시 의창구 서상동 569-8 29통5반,,,128.61819784632,35.264612158848
새마산동물병원,경상남도 창원시 마산합포구 상남동 1-65,,055-246-1749,128.522821168681,35.2611966197383
The행복한동물병원,경상남도 창원시 마산회원구 내서읍 호계리 177-7 호계리치프라자 102호,,055-242-8988,128.698751434447,35.1581975147679
조항일동물병원,경상남도 창원시 진해구 석동 543-2 화남빌딩 104호,,544-9900,128.57034533906,35.2151499204856
창원메디컬동물병원,경상남도 창원시 성산구 상남동 35-6 신우주차빌딩 103호,,055-282-0119,128.698450033904,35.1596830856065
쿨펫동물병원,경상남도 창원시 진해구 석동 543-5 롯데마트 2층,,544-8400,128.683138940547,35.2197268896186
스카이동물병원,경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크,,055-273-0075,128.692063520396,35.2166764631391
한일동물병원,경상남도 창원시 마산회원구 양덕동 12-14 1층,,055-225-7585,128.681434412867,35.2214842581658
길동물병원,경상남도 창원시 성산구 성주동 127 성주빌딩 206호,,055-274-0075,128.700982966271,35.2130756254438
서울동물병원,"경상남도 창원시 성산구 남양동 8 남양종합상가 108,109,110호",128.582250325404,35.2332348707387
이든 동물메디컬,경상남도 창원시 성산구 상남동 26-3,,,128.7110225489,35.1987579790661
펫츠올 동물의료원,경상남도 창원시 마산합포구 신포동2가 28,,055-240-5800,128.573395465732,35.2014264605229
우리동물병원,경상남도 창원시 의창구 팔용동 104-3 화성빌딩,,055-609-7582,128.703047365661,35.2054020171614
가온동물의료센터,경상남도 창원시 성산구 가음동 37-7,,055-274-7575,128.612173051015,35.2547503826145
위드펫동물병원,경상남도 창원시 마산회원구 합성동 130-25,,0552964400,128.586117389964,35.243455132834
진해동물의료센터,경상남도 창원시 진해구 자은동 854-6 3층,,0555510011,128.706768111622,35.1474319761705
유니온 동물메디컬센터,경상남도 창원시 의창구 도계동 465-3,,055-288-5055,128.632676778425,35.2582504549228
대산서울동물병원,경상남도 창원시 의창구 대산면 제동리 821-2 2층,,,128.70822091953,35.3315717187297
도그플러스 동물병원 마산점,경상남도 창원시 마산회원구 양덕동 151-1 삼성홈플러스 6층,,055-252-0075,128.585747854757,35.2226503414408
남양종합동물병원,경상남도 창원시 성산구 남양동 23 개나리3차아파트상가 107호,,0552615435,128.704092832863,35.2101852973178
하늘동물병원,경상남도 창원시 성산구 가음동 16 창원더샵센트럴파크2단지 213동 204호,,055-604-1100,128.698612965901,35.2091739193026
참좋은 동물병원,경상남도 창원시 성산구 중앙동 86-5,,055-264-7507,128.678839498539,35.226335947927
감계동물병원,경상남도 창원시 의창구 북면 감계리 236-5,,055-291-8275,128.595130510821,35.3015790691616
노블동물병원,경상남도 창원시 성산구 반림동 15,,055-266-7975,128.669418018954,35.2347954451251
메트로동물병원,경상남도 창원시 마산회원구 양덕동 84-14,,055-253-0075,128.585338120442,35.2250909326153
서울동물병원,경상남도 창원시 마산합포구 진동면 진동리 425-11,,,128.487838700355,35.1192060410362
바른동물병원,경상남도 창원시 마산회원구 내서읍 삼계리 22-2 삼미상가,,,128.503331444113,35.2340583966883
덕산동물의료센터,경상남도 창원시 진해구 덕산동 560-11 한길학원,,055-551-0825,128.703652883678,35.1444079640125
용동물메디컬센터,경상남도 창원시 성산구 상남동 34-2 이정빌딩,,,128.681569861979,35.2206024255905
아이처럼 동물병원,경상남도 창원시 성산구 중앙동 89-3 키다리빌딩,,,128.679277263619,35.2274594622573
경일 동물병원,경상남도 창원시 마산회원구 회성동 449-9,,055-297-1919,128.559692903202,35.233535544934
마린동물병원,경상남도 창원시 진해구 풍호동 305-8,,055-544-8500,128.706732361645,35.1333606392202
센텀동물병원,경상남도 창원시 진해구 여좌동 925-40,,055-541-0075,128.66592796126,35.1528781541384
다올동물병원,경상남도 창원시 진해구 용원동 1205-5 1층,,0555477552,128.81033423388,35.1027341380829
마리동물병원,경상남도 창원시 마산회원구 내서읍 삼계리 26-4 201호,,055-232-2642,128.503462192327,35.2326257770691
동인종합동물병원,경상남도 창원시 진해구 안골동 376-8,,055-552-7980,128.807739854385,35.0992332490511
데파트 동물병원,경상남도 창원시 마산합포구 중앙동3가 2-3 경남데파트,,055-251-8800,128.567141506034,35.2009736850443
아랑동물병원,경상남도 창원시 진해구 용원동 1269-6 1층,,055-552-3071,128.813525512292,35.0992548752866
무안동물병원,경상남도 밀양시 무안면 무안리 818-36 2통,,352-0135,128.651034632516,35.4682739999721
종합동물병원,경상남도 밀양시 내이동 1177-9번지,,055-353-7001,128.742972951828,35.4991158079179
대웅동물병원,경상남도 밀양시 내이동 725-5번지,,353-6666,128.750989706148,35.4959856410871
해동동물병원,경상남도 밀양시 무안면 무안리 813-22번지 1통3반,,352-6768,128.651845076728,35.4699650761768
혜성동물병원,경상남도 밀양시 내이동 1569-13번지,,353-1632,128.747472225221,35.4995700535313
가야동물병원,경상남도 밀양시 내이동 1559-22번지,,352-4663,128.74541788761,35.5015876024794
경남동물병원,경상남도 밀양시 내일동 644번지,,356-3100,128.751604235035,35.4915736855512
밀양축협 동물병원,경상남도 밀양시 삼문동 4-10,,351-2728,128.755953945836,35.4869096069401
밀양 한우 동물병원,경상남도 밀양시 삼문동 188-12,,353-7588,128.753898379382,35.4844866093715
참좋은동물병원,경상남도 밀양시 내이동 1051번지,,055-351-3581,128.744794484555,35.4928813876149
보경동물병원,경상남도 밀양시 상남면 예림리 1333-4번지,,055-355-9985,128.751367995518,35.4590570823098
동해동물병원,강원도 동해시 천곡동 886번지,,033-532-7886,129.115786969549,37.5199327276735
삼성동물병원,강원도 동해시 천곡동 979-4,,033-533-7522,129.11850643611,37.5156776529703
쥬쥬동물병원,강원도 동해시 효가동 162-53,,033-522-3313,129.108228682844,37.4929974326225
필동물병원,강원도 동해시 천곡동 1077-5 삼양타워1차,,033-534-7178,129.112169436095,37.5228989410867
강원대학교 부속 동물병원,강원도 춘천시 효자동 192-1,,033-250-8606,127.745279836272,37.8690172953982
우리동물병원,강원도 춘천시 동내면 거두리 926-5번지,,033-263-7502,127.751634545478,37.8553255353032
고려동물병원,강원도 춘천시 퇴계동 140-23번지,,033-264-9975,127.735232787494,37.8511238007337
미래종합동물병원,강원도 춘천시 석사동 431-5,,033-257-7533,127.744511263616,37.859916805244
봄내동물병원,강원도 춘천시 석사동 818-2번지,,033-262-9070,127.743109095661,37.8564281534236
한독동물병원,강원도 춘천시 후평동 713-8번지 24통2반,,033-242-2925,127.745764522679,37.8858677311539
동삼동물병원,강원도 춘천시 동내면 학곡리 594번지,,033-261-8175,127.760114887051,37.836240320525
현대동물병원,강원도 춘천시 후평동 677-21,,033-256-2744,127.742856601562,37.8800961194444
제일동물병원,강원도 춘천시 퇴계동 889-3번지,,033-252-7582,127.724905723195,37.8604984371418
소망동물병원,강원도 춘천시 온의동 152-15번지,,033-251-6577,127.720037279898,37.8654685747973
수존동물병원,강원도 춘천시 퇴계동 901-10,,033-244-9975,127.725217771788,37.8603017338538
조 동물병원,강원도 춘천시 효자동 708-11번지,,033-251-0911,127.74997745819,37.8629460027945
강남종합동물병원,강원도 춘천시 석사동 765-10,,033-263-0513,127.732029512685,37.8673291954353
강원대학교부설 야생동물구조센터,강원도 춘천시 효자동 192-1 강원대학교,,033-250-7500,127.745279836272,37.8690172953982
육군 군견훈련소,강원도 춘천시 동내면 학곡리 사서함 114-20,,033-264-0909,127.755790329444,37.8250517719237
AK동물병원,강원도 춘천시 중앙로3가 66번지,,033-242-2112,127.721044422445,37.8759437592789
춘천시 동물보호센터,강원도 춘천시 신북읍 용산리 231-21,,033-245-5351,127.712385081725,37.94188274378
광장동물병원,강원도 춘천시 효자동 904번지 33통8반 춘천더아파트 110동 1607호,,033-242-8075,undefined,undefined
하나동물병원,강원도 춘천시 후평동 686-3,,033-243-7511,127.745018155711,37.8810296063082
강동동물병원,강원도 춘천시 신동면 정족리 377-1,,033-256-3319,127.73361198233,37.8315581150799
원주동물병원,강원도 원주시 단계동 826-12 0반,,033-743-8882,undefined,undefined
혜인종합동물병원,강원도 원주시 단구동 1619-5,,033-766-1475,127.958748905987,37.3232798261511
늘푸른종합동물병원,강원도 원주시 무실동 1723-2,,033-747-7585,127.923813458902,37.3416892193071
원주축협동물병원,강원도 원주시 문막읍 건등리 1477-1 0통0반,,033-735-7359,undefined,undefined
삼성종합동물병원,강원도 원주시 태장동 1037-12,,033-732-1275,127.949456958379,37.3783210049514
마루종합동물병원,강원도 원주시 단계동 803-2번지 106호,,033-742-7582,127.938855765224,37.3411024549021
그린종합동물병원,강원도 원주시 개운동 36번지 22통2반,,033-762-9882,undefined,undefined
열린동물병원,강원도 원주시 무실동 1734-4번지,,743-6466,127.928860753251,37.3371863268783
강원동물병원,강원도 원주시 중앙동 43-2,,033-766-7494,127.950117143661,37.3515313189022
현대종합동물병원,강원도 원주시 지정면 가곡리 1420-3,,033-763-7509,127.87960913278,37.3738135169465
닥터윤 산업동물병원,강원도 원주시 단계동 100-84,,033-742-8635,127.936054228019,37.3576093887311
문막동물병원,강원도 원주시 문막읍 건등리 315,,033-735-7582,127.829112640326,37.3183202745769
로얄종합동물병원,강원도 원주시 명륜동 90-13,,766-8230,127.953402957522,37.3413699330072
샘마루동물병원,강원도 원주시 지정면 가곡리 1427-2,,033-747-5002,127.880954211738,37.3748780339689
패밀리동물병원,강원도 원주시 반곡동 1875-4,,033-743-8119,127.981241207248,37.3255580348414
원통가축병원,강원도 인제군 북면 원통리 704-9번지,,,128.203899385899,38.1212533159975
인제축산업협동조합 동물병원,강원도 인제군 인제읍 덕산리 710-1 인제축협,,461-2801,128.18696413543,38.0820974872398
국립공원관리공단 국립공원연구원 북부보전센터,강원도 인제군 북면 용대리 450-21,,463-9120,128.353455274113,38.2002223082257
인제종합동물병원,강원도 인제군 인제읍 남북리 810-5번지,,033-461-3960,128.168200509617,38.0619370513467
제일동물병원,강원도 원주시 중앙동 148,,033-745-5125,127.952495448371,37.3489820150385
우사랑 동물병원,강원도 원주시 문막읍 문막리 225-38번지,,,127.814958239744,37.3037532197739
조은 동물병원,강원도 원주시 단계동 407-12,,033-742-8475,127.927196671326,37.3440414771509
다나동물병원,강원도 원주시 무실동 1784-1번지,,033-764-7522,127.932633097944,37.3373651390237
행복드림 동물병원,강원도 원주시 단계동 1107-7 1층,,033-744-7585,127.927692385747,37.349807401855
(주)누리종합동물병원,강원도 원주시 단구동 1512-2 광장빌딩,,033-761-0167,127.949983703739,37.3300018862587
이명렬가축병원,강원도 횡성군 횡성읍 읍하리 309-1번지 1통,,,127.984026970704,37.4908915942383
삼양가축병원,강원도 횡성군 횡성읍 읍하리 134-20번지,,343-2892,127.98473989423,37.4901256829509
예임양계병원,강원도 횡성군 횡성읍 읍하리 548-10번지,,343-8380,127.989973365214,37.4947865470733
김재문동물병원,강원도 횡성군 횡성읍 읍하리 134-32번지,,343-5450,127.98459594158,37.4901849054923
하늘가축병원,강원도 횡성군 횡성읍 읍상리 124-3번지,,342-4488,127.991062061528,37.485945907259
대한동물병원,강원도 횡성군 횡성읍 읍하리 556-5번지,,343-8484,127.984630801929,37.4889902852736
횡성바엘가축병원,강원도 횡성군 횡성읍 읍하리 112-42번지,,343-8380,127.985079589231,37.4896459658757
횡성축협동물병원,강원도 횡성군 횡성읍 교항리 34,,343-9907,127.981484878569,37.4839165935988
횡성동물병원,강원도 횡성군 횡성읍 읍상리 659-8번지,,342-7775,127.985636455745,37.4875290799536
하나로가축병원,강원도 횡성군 횡성읍 읍하리 548-11번지,,345-8575,127.989735054442,37.4946879955737
더조은동물병원,울산광역시 울주군 범서읍 천상리 639-6,,248-7582,129.231228582519,35.5635583522932
원동물병원,울산광역시 울주군 언양읍 서부리 232-1번지,,264-7872,129.110578512588,35.5688258897455
초록동물병원,울산광역시 울주군 삼남면 교동리 1499-264번지,,052-262-6114,129.121390405793,35.5625468684688
온양 발리동물병원,울산광역시 울주군 온양읍 발리 1311번지 온양서희스타힐스,,052-239-7585,129.293295018831,35.410227667569
와우동물병원,울산광역시 울주군 언양읍 동부리 370-15번지,,225-0075,129.123091472341,35.5703203231541
서울산 동물병원,울산광역시 울주군 언양읍 서부리 265-2,,,129.113927216868,35.5660742573739
남창미르동물병원,울산광역시 울주군 온양읍 대안리 567-4번지,,052-238-7511,129.28014458024,35.4120271753071
BB동물병원,울산광역시 울주군 범서읍 구영리 386-1번지,,052-211-7599,129.243293335135,35.5687061086192
MK동물병원,울산광역시 울주군 온산읍 덕신리 561번지,,,129.308688610245,35.4332249741479
언양동물병원,울산광역시 울주군 두동면 봉계리 925-2번지,,,129.20718676252,35.7036666799365
제일동물병원,울산광역시 울주군 삼남면 교동리 355-7번지,,052-262-4888,129.12128220043,35.5620022572451
벧엘동물병원,울산광역시 울주군 두동면 봉계리 525번지 봉계재래시장 203호,,052-262-6797,129.19911728451,35.7132792340043
대동동물병원,울산광역시 울주군 언양읍 동부리 133-3번지,,052-262-1076,129.126620682965,35.5647573471977
울산축협동물병원,울산광역시 울주군 언양읍 서부리,,052-264-6708,129.116308505714,35.567014928564
통일동물병원,울산광역시 울주군 청량읍 상남리 577-1번지,,268-9074,129.30577212063,35.4917270943066
박동물병원,울산광역시 울주군 언양읍 동부리 181-3번지,,,129.123390578385,35.5651895233842
중산동물병원,울산광역시 울주군 삼남면 교동리 1555-1번지 울산 교동 리슈빌아파트 상가2층 202호,,,129.11368063214,35.5623511858168
박지호 동물병원,울산광역시 울주군 삼남면 방기리 176-6번지,,,129.089686847118,35.5055708323201
라인동물병원,울산광역시 울주군 삼남면 신화리 1481-29번지,,,129.10881754545,35.5376187728646
세븐동물병원,대구광역시 북구 동천동 905-2,,053-324-8875,128.558469131829,35.9426915680235
마루동물병원,광주광역시 서구 금호동 245-3번지,,384-5445,126.856451231646,35.1324998105484
도그플러스동물병원,대구광역시 달서구 용산동 230-11번지 홈플러스 성서점 지하1층,,053-568-7582,128.527048653446,35.8495648428069
베스트 종합 동물병원,대구광역시 달서구 감삼동 600-17번지,,"566-8875,128.533605325212,35.8494506824097
신세계동물병원,대구광역시 수성구 수성동1가 218-4번지,,751-6693,128.613229328298,35.8547736013528
오아시스 정형외과 신경외과 동물병원,경기도 수원시 영통구 이의동 1331 광교 푸르지오 월드마크 204동,,031-215-7474,127.04838150919,37.2919159834203
미듬동물병원,제주특별자치도 서귀포시 대정읍 하모리 1423-18 서귀포시축협대정지소,,064-796-3610,126.252271757012,33.2254207116812
수동물병원,경기도 부천시 원종동 375-3 그린메디칼프라자,,032-675-8575,126.804160034516,37.5196748457071
부천종합동물병원,경기도 부천시 심곡본동 588-1 부천라비앙로제,,201-8275,126.776428475252,37.4835522878081
헤이븐동물병원,서울특별시 서초구 방배동 2100,,02-532-5119,126.984560811297,37.4910528631628
잠실베스트동물병원 수술재활센터,서울특별시 송파구 석촌동 2-9번지 금보 2층,,22037975,127.097397087553,37.5049783280608
큰사랑동물병원,경상북도 경산시 사동 659-1 부영원앙마을,,,128.757946047673,35.8145411075884
우리동물병원,전라북도 김제시 요촌동 382-6번지,,063-547-2670,126.884174936052,35.8031414267975
푸른동물병원(출장진료전문병원),경상남도 진주시 장대동 136-14번지,,055-742-3535,128.088139529347,35.1931730894704
보람동물병원,경상북도 문경시 흥덕동 653-1번지,,,128.20536615228,36.6062376320386
사랑동물병원,서울특별시 강동구 길동 345-5번지,,02-6403-1750,127.143047936574,37.5411858400149
계산동물병원,인천광역시 계양구 작전동 855-14번지 2층,,549-2626,126.722925629886,37.5357915575942
다오동물병원,"인천광역시 계양구 계산동 1062 하이베라스 123,124호 D동",,126.736107451678,37.5386001569902
해림동물병원,인천광역시 계양구 작전동 864-39번지,,"546-0079,126.72220717635,37.5310923351442
쿨펫동물병원,인천광역시 계양구 계산동 1061번지 홈플러스 2층,,"554-7579,126.736210059947,37.5395041770035
자연동물병원,인천광역시 계양구 작전동 428-6번지 101호,,"551-0975,126.72320707499,37.5267139358196
재영 동물병원,인천광역시 계양구 작전동 901-4 한샘프라자,,542-4647,126.734254428492,37.5310130198211
한스동물병원,인천광역시 계양구 동양동 640-15,,"555-7756,126.75768953916,37.5590584007196
작전 동물병원,인천광역시 계양구 작전동 925-1,,544-0075,126.734020717972,37.5297942530151
계양 동물 메디컬 센터,인천광역시 계양구 계산동 942-24,,555-9975,126.722284731382,37.5411147671277
아이러브펫 동물병원 작전점,인천광역시 계양구 작전동 448-7 홈플러스 3층,,552-7588,126.721271164622,37.5261765318462
AVC 동물메디컬센터,인천광역시 계양구 계산동 919번지 3동,,"547-4788,126.729021830372,37.5437535818441
이지 동물병원,인천광역시 계양구 병방동 422번지,,"549-0077,126.74109804999,37.5484172056067
아마존 동물병원,인천광역시 계양구 임학동 67-7 101호,,"555-7502,126.738239595797,37.5451081205499
신통방통 동물병원,인천광역시 계양구 작전동 863,,552-3369,126.722912827793,37.5324017021473
한솔 동물병원,인천광역시 계양구 계산동 918-2번지,,"553-4652,126.730260339098,37.5435586486518
계양동물병원,인천광역시 계양구 효성동 320-1번지,,551-8275,126.71078601677,37.5276506734925
신영재동물병원,인천광역시 계양구 병방동 426번지,,552-0075,126.7413540021,37.5488818697266
하나 동물병원,인천광역시 계양구 작전동 949 작전역 서해그랑블 205호,,553-6678,126.719994732685,37.5275385263269
계양 24시 SKY 동물병원,인천광역시 계양구 작전동 901-4,,275-7575,126.734254428492,37.5310130198211
닥터팬더 동물병원,인천광역시 계양구 용종동 207-1번지 인천 계양 코아루 센트럴파크,,553-7975,126.737859878441,37.5418329649095
쿨펫동물병원,인천광역시 계양구 작전동 911-1번지 이마트,,"032-555-7582,126.736899309649,37.531049485602
장수의과 동물병원,경상북도 상주시 남성동 96-1번지,,054-535-6496,128.162827563673,36.413800993404
다나은동물병원,경상북도 구미시 해평면 낙성리 153-1번지,,,128.391244927031,36.1953871589204
레미 동물병원,서울특별시 중랑구 면목동 172-93번지,,02-470-4707,127.079468396526,37.5833559702562
아이케어 동물병원,인천광역시 서구 청라동 167-1번지 청라리치아노,,0325647600,126.657466147073,37.5339164973238
하나로 양한방 동물병원,경기도 김포시 장기동 2037-1번지,,031-996-7975,126.675237303381,37.6399312206762
산책동물병원,서울특별시 양천구 신정동 324-7 대림아크로빌 102호,,02-2653-3335,126.859603067999,37.515425616177
명수의병원,경상북도 경산시 삼북동 250-23,,,128.738771657765,35.8170526144335
이룸동물병원,제주특별자치도 제주시 노형동 2838,,064-748-2838,126.466039956814,33.4857446662588
부평 모모 동물병원,인천광역시 부평구 부평동 274-44,,032-524-5557,126.711118643934,37.4901371974933
리버동물의료센터,울산광역시 중구 태화동 123-2,,052-713-7575,129.302816980688,35.5529964701962
펫밀리 동물병원,제주특별자치도 서귀포시 대정읍 상모리 3882-5,,064-792-7580,126.258160907715,33.2261514726828
